 Location:  5S  95W  24 Apr 1994 to 10 May 2012 ( 6592 times, 11 blocks) Gen. Date Nov 24 2013
 Units: Winds (M/S), W. Dir (DEG), -99.9 = missing, (1,1) is NE at sqrt(2) m/s
 Time: 1200 24 Apr 1994 to 1200 15 Mar 1997 (index     1 to  1057, 1057 times)
 Depth (M):       -4    -4    -4    -4 QUALITY and SOURCE
 YYYYMMDD HHMM  UWND  VWND  WSPD  WDIR SD SD
 20091108 1200  -5.1   2.8   5.9 298.7 11 55
 20091109 1200  -5.2   2.6   5.8 296.6 11 55
 20091110 1200  -5.4   4.0   6.7 306.1 11 55
 20091111 1200  -5.8   4.6   7.4 308.6 11 55
 20091112 1200  -4.7   4.2   6.3 311.9 11 55
 20091113 1200  -4.4   4.7   6.5 316.5 11 55
 20091114 1200  -5.3   4.6   7.0 311.2 11 55
 20091115 1200  -4.6   3.6   5.8 308.4 11 55
 20091116 1200  -3.6   4.2   5.5 319.1 11 55
 20091117 1200  -3.3   4.2   5.3 321.9 11 55
 20091118 1200  -5.0   4.7   6.9 313.1 11 55
 20091119 1200  -5.6   4.2   7.1 307.0 11 55
 20091120 1200  -3.9   4.7   6.1 320.5 11 55
 20091121 1200  -2.8   4.8   5.5 330.4 11 55
 20091122 1200  -2.6   3.7   4.5 324.4 11 55
 20091123 1200  -2.8   5.3   6.0 332.4 11 55
 20091124 1200  -2.3   5.2   5.7 335.8 11 55
 20091125 1200  -3.4   4.5   5.6 322.9 11 55
 20091126 1200  -3.7   2.9   4.7 308.3 11 55
 20091127 1200  -3.1   5.1   5.9 328.8 11 55
 20091128 1200  -3.2   4.4   5.5 324.4 11 55
 20091129 1200  -2.6   3.0   4.0 319.0 11 55
 20091130 1200  -4.3   4.7   6.4 317.1 11 55
 20091201 1200  -3.5   3.0   4.6 310.9 11 55
 20091202 1200  -3.8   4.0   5.5 316.4 11 55
 20091203 1200  -4.1   2.9   5.0 305.8 11 55
 20091204 1200  -2.9   4.8   5.6 329.0 11 55
 20091205 1200  -2.5   5.8   6.3 336.4 11 55
 20091206 1200  -3.6   4.5   5.7 321.5 11 55
 20091207 1200  -3.7   3.7   5.2 315.1 11 55
 20091208 1200  -3.9   4.9   6.3 321.4 11 55
 20091209 1200  -3.2   4.8   5.8 326.9 11 55
 20091210 1200  -3.9   4.9   6.3 321.3 11 55
 20091211 1200  -4.8   4.4   6.5 312.3 11 55
 20091212 1200  -4.6   4.6   6.5 315.1 11 55
 20091213 1200  -4.8   4.3   6.4 311.6 11 55
 20091214 1200  -4.2   5.2   6.7 321.1 11 55
 20091215 1200  -2.6   5.2   5.8 332.8 11 55
 20091216 1200  -0.7   4.3   4.4 350.6 11 55
 20091217 1200  -1.3   5.2   5.3 345.6 11 55
 20091218 1200  -1.6   5.6   5.8 343.6 11 55
 20091219 1200  -2.2   4.5   5.0 333.5 11 55
 20091220 1200  -2.4   4.3   4.9 330.9 11 55
 20091221 1200  -2.7   4.2   5.0 327.4 11 55
 20091222 1200  -3.7   3.0   4.7 309.2 11 55
 20091223 1200  -3.5   3.8   5.2 317.0 11 55
 20091224 1200  -3.0   5.1   5.9 329.8 11 55
 20091225 1200  -2.8   5.3   6.0 331.8 11 55
 20091226 1200  -3.5   5.3   6.4 326.4 11 55
 20091227 1200  -4.3   6.1   7.4 324.6 11 55
 20091228 1200  -3.2   6.1   6.9 332.4 11 55
 20091229 1200  -2.2   4.8   5.2 335.5 11 55
 20091230 1200  -1.8   4.8   5.1 339.8 11 55
 20091231 1200  -3.6   5.3   6.4 325.4 11 55
 20100101 1200  -4.7   4.9   6.7 316.3 11 55
 20100102 1200  -3.6   3.9   5.3 316.9 11 55
 20100103 1200  -4.1   4.8   6.3 319.8 11 55
 20100104 1200  -3.2   4.9   5.8 326.2 11 55
 20100105 1200  -3.9   5.5   6.8 324.5 11 55
 20100106 1200  -5.2   5.4   7.5 316.4 11 55
 20100107 1200  -4.4   6.0   7.5 324.2 11 55
 20100108 1200  -3.8   5.9   7.0 327.1 11 55
 20100109 1200  -3.1   6.0   6.8 332.5 11 55
 20100110 1200  -3.4   6.0   6.9 330.9 11 55
 20100111 1200  -3.6   5.4   6.5 325.9 11 55
 20100112 1200  -4.6   5.6   7.3 320.4 11 55
 20100113 1200  -4.9   5.0   7.0 315.8 11 55
 20100114 1200  -4.1   6.3   7.6 326.9 11 55
 20100115 1200  -4.6   5.8   7.4 321.5 11 55
 20100116 1200  -3.9   4.6   6.0 319.8 11 55
 20100117 1200  -4.9   4.8   6.8 314.3 11 55
 20100118 1200  -4.9   6.2   8.0 321.8 11 55
 20100119 1200  -4.8   6.0   7.6 321.6 11 55
 20100120 1200  -4.1   5.7   7.0 324.4 11 55
 20100121 1200  -3.9   5.1   6.4 322.8 11 55
 20100122 1200  -3.5   4.5   5.7 321.9 11 55
 20100123 1200  -3.4   5.5   6.4 328.5 11 55
 20100124 1200  -2.2   4.9   5.4 335.3 11 55
 20100125 1200  -0.8   4.4   4.5 350.2 11 55
 20100126 1200  -3.1   3.8   4.9 320.3 11 55
 20100127 1200  -5.0   4.6   6.8 312.6 11 55
 20100128 1200  -4.0   5.6   6.9 324.6 11 55
 20100129 1200  -4.2   5.7   7.0 323.6 11 55
 20100130 1200  -5.0   5.5   7.4 317.7 11 55
 20100131 1200  -4.7   4.8   6.7 315.3 11 55
 20100201 1200  -4.7   5.2   7.0 317.9 11 55
 20100202 1200  -4.5   5.7   7.2 321.8 11 55
 20100203 1200  -4.2   6.5   7.8 326.9 11 55
 20100204 1200  -3.5   6.4   7.3 331.3 11 55
 20100205 1200  -2.7   6.1   6.7 336.0 11 55
 20100206 1200  -2.2   6.0   6.4 339.7 11 55
 20100207 1200  -3.2   5.8   6.7 330.8 11 55
 20100208 1200  -3.5   5.6   6.6 327.8 11 55
 20100209 1200  -4.2   5.0   6.5 320.2 11 55
 20100210 1200  -2.5   4.7   5.4 331.9 11 55
 20100211 1200  -2.2   4.3   4.9 332.5 11 55
 20100212 1200  -0.6   5.7   5.7 353.6 11 55
 20100213 1200  -0.9   5.7   5.8 351.1 11 55
 20100214 1200  -1.4   4.1   4.3 341.8 11 55
 20100215 1200  -1.2   2.9   3.2 338.0 11 55
 20100216 1200  -4.2   6.0   7.3 325.4 11 55
 20100217 1200  -2.6   6.3   6.8 337.8 11 55
 20100218 1200  -2.5   5.1   5.7 334.3 11 55
 20100219 1200  -3.2   6.2   6.9 332.8 11 55
 20100220 1200  -4.5   5.4   7.0 320.4 11 55
 20100221 1200  -2.8   6.7   7.3 337.3 11 55
 20100222 1200  -1.8   7.0   7.3 345.6 11 55
 20100223 1200  -2.2   5.9   6.3 339.4 11 55
 20100224 1200  -3.6   5.1   6.2 325.0 11 55
 20100225 1200  -3.8   4.7   6.1 321.2 11 55
 20100226 1200  -3.8   5.3   6.5 324.5 11 55
 20100227 1200  -4.7   5.8   7.5 320.9 11 55
 20100228 1200  -4.9   5.7   7.5 319.7 11 55
 20100301 1200  -5.5   5.4   7.7 314.6 11 55
 20100302 1200  -5.2   5.5   7.5 316.5 11 55
 20100303 1200  -5.6   4.9   7.4 311.2 11 55
 20100304 1200  -5.8   5.2   7.8 312.2 11 55
 20100305 1200  -5.3   5.4   7.6 315.6 11 55
 20100306 1200  -3.5   5.7   6.7 328.1 11 55
 20100307 1200  -4.5   5.6   7.2 321.5 11 55
 20100308 1200  -4.3   5.0   6.6 319.2 11 55
 20100309 1200  -4.1   5.6   6.9 323.8 11 55
 20100310 1200  -3.4   6.2   7.1 331.7 11 55
 20100311 1200  -3.4   4.5   5.7 323.3 11 55
 20100312 1200  -2.4   4.1   4.7 329.6 11 55
 20100313 1200  -3.6   4.3   5.6 319.8 11 55
 20100314 1200  -4.4   4.3   6.1 314.4 11 55
 20100315 1200  -4.3   3.0   5.3 304.6 11 55
 20100316 1200  -3.2   5.3   6.2 329.4 11 55
 20100317 1200  -4.0   6.4   7.5 327.8 11 55
 20100318 1200  -5.8   5.2   7.8 311.8 11 55
 20100319 1200  -5.6   3.6   6.7 303.1 11 55
 20100320 1200  -5.0   6.4   8.1 322.3 11 55
 20100321 1200  -4.3   7.0   8.2 328.6 11 55
 20100322 1200  -3.0   5.0   5.8 329.2 11 55
 20100323 1200 -99.9 -99.9 -99.9 -99.9 00 00
 20100324 1200  -2.1   4.4   4.8 334.7 11 55
 20100325 1200  -2.6   5.8   6.4 336.2 11 55
 20100326 1200  -4.5   5.1   6.8 318.8 11 55
 20100327 1200  -4.6   4.1   6.2 311.5 11 55
 20100328 1200  -5.6   3.5   6.6 302.1 11 55
 20100329 1200  -4.4   5.6   7.1 321.6 11 55
 20100330 1200  -2.9   6.5   7.1 335.9 11 55
 20100331 1200  -4.5   3.5   5.8 307.9 11 55
 20100401 1200  -4.3   3.5   5.6 309.4 11 55
 20100402 1200  -3.6   6.7   7.6 331.9 11 55
 20100403 1200  -3.7   6.9   7.8 332.0 11 55
 20100404 1200  -4.6   5.9   7.4 322.1 11 55
 20100405 1200  -4.2   5.2   6.7 320.9 11 55
 20100406 1200  -4.4   5.5   7.0 321.6 11 55
 20100407 1200  -4.7   3.9   6.1 310.1 11 55
 20100408 1200  -4.5   4.6   6.5 315.5 11 55
 20100409 1200  -4.9   5.5   7.4 318.1 11 55
 20100410 1200  -6.0   5.3   8.0 311.5 11 55
 20100411 1200  -4.4   6.8   8.1 326.9 11 55
 20100412 1200  -3.1   5.0   5.9 328.0 11 55
 20100413 1200  -2.1   5.7   6.0 340.1 11 55
 20100414 1200  -3.7   3.9   5.4 315.9 11 55
 20100415 1200  -3.2   5.1   6.0 327.8 11 55
 20100416 1200  -3.3   6.2   7.0 331.9 11 55
 20100417 1200  -3.6   6.5   7.4 331.3 11 55
 20100418 1200  -5.8   5.9   8.3 315.2 11 55
 20100419 1200  -6.1   5.3   8.1 311.1 11 55
 20100420 1200  -5.4   6.4   8.4 320.2 11 55
 20100421 1200  -6.5   6.0   8.8 312.9 11 55
 20100422 1200  -6.4   4.8   8.0 306.5 11 55
 20100423 1200  -4.8   4.9   6.9 315.7 11 55
 20100424 1200  -3.8   5.5   6.7 325.2 11 55
 20100425 1200  -2.1   6.1   6.4 340.7 11 55
 20100426 1200  -5.1   3.7   6.3 305.7 11 55
 20100427 1200  -3.7   3.1   4.9 310.3 11 55
 20100428 1200  -4.5   6.0   7.5 322.8 11 55
 20100429 1200  -4.6   6.3   7.8 324.0 11 55
 20100430 1200  -4.3   5.0   6.6 319.0 11 55
 20100501 1200  -3.7   4.4   5.7 320.0 11 55
 20100502 1200  -4.8   3.7   6.1 307.8 11 55
 20100503 1200  -4.9   3.8   6.2 307.4 11 55
 20100504 1200  -5.2   4.3   6.8 309.8 11 55
 20100505 1200  -4.1   5.3   6.7 322.1 11 55
 20100506 1200  -3.5   6.2   7.2 330.4 11 55
 20100507 1200  -5.8   3.0   6.5 297.7 11 55
 20100508 1200  -7.0   3.6   7.9 297.4 11 55
 20100509 1200  -5.3   4.3   6.9 308.7 11 55
 20100510 1200  -5.0   5.3   7.3 316.9 11 55
 20100511 1200  -3.1   5.0   5.8 328.3 11 55
 20100512 1200  -2.8   5.6   6.2 333.4 11 55
 20100513 1200  -2.8   5.8   6.4 334.4 11 55
 20100514 1200  -3.3   6.2   7.0 331.8 11 55
 20100515 1200  -4.2   6.2   7.5 326.0 11 55
 20100516 1200  -5.9   5.9   8.4 314.9 11 55
 20100517 1200  -6.8   6.2   9.2 312.1 11 55
 20100518 1200  -5.6   5.0   7.5 311.9 11 55
 20100519 1200  -3.7   5.6   6.7 326.7 11 55
 20100520 1200  -3.7   5.9   7.0 327.7 11 55
 20100521 1200  -4.7   6.9   8.4 325.8 11 55
 20100522 1200  -5.4   6.2   8.2 319.1 11 55
 20100523 1200  -5.5   5.8   8.0 316.5 11 55
 20100524 1200  -4.2   5.3   6.7 322.0 11 55
 20100525 1200  -3.3   6.0   6.9 331.0 11 55
 20100526 1200  -3.4   5.3   6.3 327.0 11 55
 20100527 1200  -2.8   4.9   5.7 330.5 11 55
 20100528 1200  -3.2   5.8   6.7 330.9 11 55
 20100529 1200  -4.4   5.3   6.9 320.7 11 55
 20100530 1200  -5.6   2.8   6.3 296.7 11 55
 20100531 1200  -5.1   3.7   6.3 306.0 11 55
 20100601 1200  -3.1   5.0   5.8 328.2 11 55
 20100602 1200  -3.1   5.4   6.3 329.9 11 55
 20100603 1200  -4.0   4.9   6.3 320.7 11 55
 20100604 1200  -7.3   3.7   8.2 296.6 11 55
 20100605 1200  -7.4   4.1   8.5 298.9 11 55
 20100606 1200  -5.5   3.6   6.6 303.5 11 55
 20100607 1200  -4.3   5.1   6.7 319.9 11 55
 20100608 1200  -4.7   4.6   6.6 314.5 11 55
 20100609 1200  -3.9   5.5   6.8 324.9 11 55
 20100610 1200  -5.3   5.8   7.9 317.7 11 55
 20100611 1200  -6.6   5.3   8.4 308.7 11 55
 20100612 1200  -6.5   4.6   8.0 305.2 11 55
 20100613 1200  -3.4   3.6   5.0 316.9 11 55
 20100614 1200  -3.9   4.3   5.8 317.8 11 55
 20100615 1200  -5.2   3.8   6.4 305.8 11 55
 20100616 1200  -5.2   3.5   6.2 303.7 11 55
 20100617 1200  -4.4   3.5   5.6 308.7 11 55
 20100618 1200  -5.2   4.8   7.1 313.0 11 55
 20100619 1200  -4.6   5.3   7.1 319.1 11 55
 20100620 1200  -3.8   6.4   7.4 329.4 11 55
 20100621 1200  -5.3   7.1   8.9 323.0 11 55
 20100622 1200  -5.8   5.2   7.9 311.8 11 55
 20100623 1200  -5.5   5.6   7.9 315.3 11 55
 20100624 1200  -5.6   6.2   8.3 318.0 11 55
 20100625 1200  -4.8   6.0   7.7 321.5 11 55
 20100626 1200  -5.6   6.1   8.2 317.5 11 55
 20100627 1200  -7.7   4.8   9.1 301.7 11 55
 20100628 1200  -7.0   4.7   8.5 304.1 11 55
 20100629 1200  -6.2   3.3   7.0 297.6 11 55
 20100630 1200  -3.9   3.0   5.0 307.8 11 55
 20100701 1200  -3.4   3.4   4.8 314.8 11 55
 20100702 1200  -3.4   3.1   4.6 312.9 11 55
 20100703 1200  -2.8   4.5   5.3 328.5 11 55
 20100704 1200  -4.6   5.6   7.2 320.2 11 55
 20100705 1200  -4.6   4.2   6.2 311.9 11 55
 20100706 1200  -5.5   4.7   7.3 310.4 11 55
 20100707 1200  -6.9   5.5   8.8 308.9 11 55
 20100708 1200  -6.9   4.3   8.2 301.9 11 55
 20100709 1200  -6.5   2.1   6.9 287.9 11 55
 20100710 1200  -5.4   2.3   5.8 293.1 11 55
 20100711 1200  -3.9   3.3   5.1 309.9 11 55
 20100712 1200  -4.2   4.3   6.0 315.7 11 55
 20100713 1200  -5.1   2.8   5.8 298.6 11 55
 20100714 1200  -5.6   3.5   6.7 302.0 11 55
 20100715 1200  -5.1   4.5   6.8 311.8 11 55
 20100716 1200  -4.6   4.7   6.6 315.6 11 55
 20100717 1200  -5.7   5.0   7.5 311.2 11 55
 20100718 1200  -5.0   3.6   6.1 306.2 11 55
 20100719 1200  -6.0   3.6   7.0 301.1 11 55
 20100720 1200  -6.3   4.2   7.6 303.8 11 55
 20100721 1200  -6.6   4.5   8.0 304.4 11 55
 20100722 1200  -7.1   4.8   8.5 303.9 11 55
 20100723 1200  -6.9   5.3   8.7 307.6 11 55
 20100724 1200  -6.8   5.5   8.7 308.8 11 55
 20100725 1200  -5.7   5.7   8.1 314.9 11 55
 20100726 1200  -5.2   4.9   7.2 313.1 11 55
 20100727 1200  -4.5   5.4   7.0 320.3 11 55
 20100728 1200  -5.2   5.3   7.5 315.3 11 55
 20100729 1200  -4.4   5.2   6.8 319.8 11 55
 20100730 1200  -5.5   5.1   7.5 312.9 11 55
 20100731 1200 -99.9 -99.9 -99.9 -99.9 00 00
 20100801 1200  -5.5   3.7   6.6 304.1 12 11
 20100802 1200  -5.0   4.0   6.5 308.8 12 11
 20100803 1200  -5.8   1.6   6.0 285.1 12 11
 20100804 1200  -3.2   1.8   3.7 299.9 12 11
 20100805 1200  -2.2   4.5   5.0 333.8 12 11
 20100806 1200  -3.4   4.8   5.9 325.2 12 11
 20100807 1200  -6.0   4.0   7.2 303.4 12 11
 20100808 1200  -5.6   2.7   6.2 295.9 12 11
 20100809 1200  -5.1   2.3   5.6 294.0 12 11
 20100810 1200  -4.8   2.6   5.5 298.5 12 11
 20100811 1200  -6.1   3.6   7.1 300.5 12 11
 20100812 1200  -5.9   3.4   6.8 299.6 12 11
 20100813 1200  -5.0   3.2   5.9 303.2 12 11
 20100814 1200  -4.5   3.4   5.7 306.8 12 11
 20100815 1200  -4.0   2.7   4.9 304.1 12 11
 20100816 1200  -4.5   3.6   5.8 308.5 12 11
 20100817 1200  -4.5   4.0   6.0 311.7 12 11
 20100818 1200  -5.1   5.0   7.2 314.7 12 11
 20100819 1200  -5.1   2.5   5.6 295.9 12 11
 20100820 1200  -5.0   2.7   5.7 297.8 12 11
 20100821 1200  -4.3   3.4   5.5 307.8 12 11
 20100822 1200  -4.1   3.7   5.5 312.3 12 11
 20100823 1200  -5.1   3.9   6.4 307.2 12 11
 20100824 1200  -4.8   4.2   6.4 311.2 12 11
 20100825 1200  -5.2   4.5   6.8 310.7 12 11
 20100826 1200  -5.3   5.3   7.5 315.0 12 11
 20100827 1200  -5.6   5.5   7.9 314.4 12 11
 20100828 1200  -5.6   5.5   7.9 314.4 12 11
 20100829 1200  -5.0   5.6   7.5 318.3 12 11
 20100830 1200  -5.5   4.7   7.3 310.3 12 11
 20100831 1200  -5.9   5.2   7.8 311.2 12 11
 20100901 1200  -6.8   6.0   9.1 311.9 12 11
 20100902 1200  -7.9   6.2  10.1 308.1 12 11
 20100903 1200  -6.7   4.9   8.3 305.9 12 11
 20100904 1200  -5.5   3.7   6.6 304.1 12 11
 20100905 1200  -4.1   3.9   5.7 314.0 12 11
 20100906 1200  -5.6   4.5   7.2 309.0 12 11
 20100907 1200  -4.9   5.0   7.0 315.7 12 11
 20100908 1200  -5.0   5.8   7.7 319.4 12 11
 20100909 1200  -5.0   4.4   6.7 311.7 12 11
 20100910 1200  -4.4   5.6   7.1 321.4 12 11
 20100911 1200  -6.2   4.4   7.6 305.4 12 11
 20100912 1200  -5.9   5.3   7.9 312.4 12 11
 20100913 1200  -6.1   5.2   8.0 310.4 12 11
 20100914 1200  -5.9   3.6   6.9 301.1 12 11
 20100915 1200  -5.2   3.1   6.0 300.7 12 11
 20100916 1200  -3.6   2.9   4.6 308.5 12 11
 20100917 1200  -3.5   2.5   4.3 305.3 12 11
 20100918 1200  -3.0   2.0   3.6 304.1 12 11
 20100919 1200  -2.3   2.5   3.4 317.7 12 11
 20100920 1200  -2.4   3.3   4.1 324.5 12 11
 20100921 1200  -2.8   3.4   4.4 320.6 12 11
 20100922 1200  -2.1   2.5   3.2 320.0 12 11
 20100923 1200  -2.4   3.1   3.9 322.5 12 11
 20100924 1200  -3.2   1.6   3.6 296.9 12 11
 20100925 1200  -3.5   3.5   5.0 314.4 12 11
 20100926 1200  -3.9   3.7   5.4 313.5 12 11
 20100927 1200  -4.4   4.6   6.3 316.2 12 11
 20100928 1200  -6.3   4.8   7.9 307.2 12 11
 20100929 1200  -4.4   6.0   7.4 323.6 12 11
 20100930 1200  -5.1   5.0   7.2 314.7 12 11
 20101001 1200  -6.1   4.8   7.8 308.0 12 11
 20101002 1200  -5.5   3.9   6.7 305.6 12 11
 20101003 1200  -5.3   5.1   7.3 313.8 12 11
 20101004 1200  -4.4   5.6   7.1 321.4 12 11
 20101005 1200  -4.7   5.4   7.1 319.1 12 11
 20101006 1200  -5.8   4.3   7.2 306.9 12 11
 20101007 1200  -5.5   3.5   6.5 302.5 12 11
 20101008 1200  -4.9   4.8   6.9 314.4 12 11
 20101009 1200  -5.9   5.2   7.8 311.2 12 11
 20101010 1200  -5.5   5.3   7.6 314.1 12 11
 20101011 1200  -5.4   4.1   6.8 307.0 12 11
 20101012 1200  -6.1   3.8   7.2 301.9 12 11
 20101013 1200  -5.6   4.5   7.2 309.0 12 11
 20101014 1200  -4.5   5.2   6.8 319.0 12 11
 20101015 1200  -4.5   5.2   6.8 319.0 12 11
 20101016 1200  -5.4   5.7   7.8 316.4 12 11
 20101017 1200  -5.6   4.1   7.0 306.2 12 11
 20101018 1200  -5.2   4.1   6.6 307.9 12 11
 20101019 1200  -4.2   3.3   5.3 308.8 12 11
 20101020 1200  -4.5   3.8   5.9 310.1 12 11
 20101021 1200  -4.1   5.3   6.7 322.5 12 11
 20101022 1200  -4.1   5.3   6.7 322.5 12 11
 20101023 1200  -4.2   3.3   5.3 308.8 12 11
 20101024 1200  -5.3   2.1   5.7 291.5 12 11
 20101025 1200  -3.6   2.7   4.5 306.3 12 11
 20101026 1200  -5.7   3.7   6.8 303.3 12 11
 20101027 1200  -5.6   4.5   7.2 309.0 12 11
 20101028 1200  -5.4   4.3   6.9 308.5 12 11
 20101029 1200  -5.2   4.7   7.0 312.1 12 11
 20101030 1200  -5.2   3.3   6.1 302.4 12 11
 20101031 1200  -4.4   4.2   6.1 313.2 12 11
 20101101 1200  -4.5   5.0   6.7 317.7 12 11
 20101102 1200  -4.9   5.0   7.0 315.7 12 11
 20101103 1200  -4.0   4.3   5.9 317.1 12 11
 20101104 1200  -4.2   3.3   5.3 308.8 12 11
 20101105 1200  -5.3   3.5   6.4 303.3 12 11
 20101106 1200  -5.4   3.1   6.2 300.0 12 11
 20101107 1200  -4.0   4.5   6.0 318.5 12 11
 20101108 1200  -3.5   3.9   5.2 317.9 12 11
 20101109 1200  -4.8   3.0   5.7 302.3 12 11
 20101110 1200  -5.2   4.5   6.8 310.7 12 11
 20101111 1200  -4.3   4.0   5.8 312.8 12 11
 20101112 1200  -3.3   4.0   5.2 320.9 12 11
 20101113 1200  -2.9   5.2   5.9 330.6 12 11
 20101114 1200  -3.0   4.2   5.2 324.1 12 11
 20101115 1200  -4.0   4.1   5.8 315.6 12 11
 20101116 1200  -3.6   1.3   3.9 289.4 12 11
 20101117 1200  -4.1   2.5   4.8 301.9 12 11
 20101118 1200  -4.8   3.0   5.7 302.3 12 11
 20101119 1200  -4.3   5.0   6.6 318.9 12 11
 20101120 1200  -3.8   4.5   5.9 319.8 12 11
 20101121 1200  -4.1   3.5   5.4 310.6 12 11
 20101122 1200  -3.9   5.1   6.4 322.5 12 11
 20101123 1200  -3.7   5.3   6.4 325.0 12 11
 20101124 1200  -3.9   5.1   6.4 322.5 12 11
 20101125 1200  -4.2   4.2   5.9 314.4 12 11
 20101126 1200  -4.2   3.3   5.3 308.8 12 11
 20101127 1200  -5.0   3.2   5.9 303.2 12 11
 20101128 1200  -4.7   5.2   7.0 317.9 12 11
 20101129 1200  -5.3   4.9   7.2 312.5 12 11
 20101130 1200  -3.6   4.5   5.7 321.1 12 11
 20101201 1200  -3.7   5.5   6.6 326.1 12 11
 20101202 1200  -4.4   4.2   6.1 313.2 12 11
 20101203 1200  -3.6   3.3   4.8 312.5 12 11
 20101204 1200  -3.8   3.3   5.0 311.2 12 11
 20101205 1200  -3.6   2.7   4.5 306.3 12 11
 20101206 1200  -3.5   3.7   5.1 316.2 12 11
 20101207 1200  -3.3   4.0   5.2 320.9 12 11
 20101208 1200  -3.3   3.8   5.0 319.3 12 11
 20101209 1200  -3.1   3.6   4.8 319.1 12 11
 20101210 1200  -3.2   4.4   5.5 324.0 12 11
 20101211 1200  -2.4   4.7   5.3 333.2 12 11
 20101212 1200  -2.5   3.7   4.5 326.1 12 11
 20101213 1200  -3.3   3.6   4.9 317.6 12 11
 20101214 1200  -3.8   4.3   5.8 318.3 12 11
 20101215 1200  -3.8   5.9   7.0 327.1 12 11
 20101216 1200  -4.0   4.7   6.2 319.9 12 11
 20101217 1200  -2.3   5.3   5.8 336.5 12 11
 20101218 1200  -4.2   5.5   7.0 322.5 12 11
 20101219 1200  -4.0   4.3   5.9 317.1 12 11
 20101220 1200  -3.0   4.6   5.5 326.9 12 11
 20101221 1200  -3.4   4.6   5.7 323.9 12 11
 20101222 1200  -4.3   5.0   6.6 318.9 12 11
 20101223 1200  -2.8   4.8   5.5 329.8 12 11
 20101224 1200  -3.7   4.9   6.2 322.5 12 11
 20101225 1200  -3.0   4.6   5.5 326.9 12 11
 20101226 1200  -2.3   3.9   4.5 329.6 12 11
 20101227 1200  -2.9   3.6   4.6 320.8 12 11
 20101228 1200  -3.1   5.0   5.9 327.9 12 11
 20101229 1200  -2.8   4.6   5.3 328.5 12 11
 20101230 1200  -2.5   5.1   5.7 333.8 12 11
 20101231 1200  -3.0   4.4   5.3 325.5 12 11
 20110101 1200  -1.8   4.4   4.8 337.8 12 11
 20110102 1200  -2.7   5.1   5.8 332.2 12 11
 20110103 1200  -1.8   4.6   5.0 338.9 12 11
 20110104 1200  -3.2   5.8   6.6 331.0 12 11
 20110105 1200  -4.0   5.5   6.8 323.7 12 11
 20110106 1200  -3.6   4.5   5.7 321.1 12 11
 20110107 1200  -3.1   4.0   5.0 322.5 12 11
 20110108 1200  -3.7   5.1   6.3 323.8 12 11
 20110109 1200  -3.0   5.6   6.4 331.3 12 11
 20110110 1200  -3.5   2.7   4.4 307.6 12 11
 20110111 1200  -3.7   3.7   5.2 314.8 12 11
 20110112 1200  -2.9   3.8   4.8 322.5 12 11
 20110113 1200  -2.1   5.3   5.7 338.2 12 11
 20110114 1200  -3.2   4.6   5.6 325.4 12 11
 20110115 1200  -2.3   5.5   5.9 337.5 12 11
 20110116 1200  -2.8   5.8   6.4 333.8 12 11
 20110117 1200  -1.6   4.2   4.5 338.7 12 11
 20110118 1200  -2.5   5.1   5.7 333.8 12 11
 20110119 1200  -3.3   5.4   6.3 328.8 12 11
 20110120 1200  -2.2   5.9   6.3 339.3 12 11
 20110121 1200  -2.1   4.1   4.6 333.1 12 11
 20110122 1200  -2.2   2.9   3.7 322.5 12 11
 20110123 1200  -4.0   3.3   5.2 310.0 12 11
 20110124 1200  -4.4   5.8   7.2 322.5 12 11
 20110125 1200  -3.3   5.2   6.2 327.7 12 11
 20110126 1200  -2.4   4.9   5.4 334.4 12 11
 20110127 1200  -2.4   4.7   5.3 333.2 12 11
 20110128 1200  -2.0   6.2   6.5 342.5 12 11
 20110129 1200  -1.2   4.2   4.4 343.3 12 11
 20110130 1200  -2.7   5.3   6.0 333.3 12 11
 20110131 1200  -3.1   7.0   7.6 336.3 12 11
 20110201 1200  -2.2   4.5   5.0 333.8 12 11
 20110202 1200  -2.9   2.6   3.9 312.0 12 11
 20110203 1200  -3.1   3.4   4.7 317.3 12 11
 20110204 1200  -1.5   5.4   5.6 344.6 12 11
 20110205 1200  -1.7   7.0   7.2 346.6 12 11
 20110206 1200  -1.6   4.2   4.5 338.7 12 11
 20110207 1200  -1.9   2.7   3.2 325.0 12 11
 20110208 1200  -2.4   4.5   5.1 332.0 12 11
 20110209 1200  -3.0   3.0   4.2 314.9 12 11
 20110210 1200  -2.4   4.7   5.3 333.2 12 11
 20110211 1200  -1.7   4.0   4.4 337.4 12 11
 20110212 1200   0.5   0.6   0.8  41.2 12 11
 20110213 1200  -0.9   3.7   3.8 346.2 12 11
 20110214 1200  -1.9   1.1   2.2 299.3 12 11
 20110215 1200  -1.1   3.6   3.7 342.3 12 11
 20110216 1200  -0.3   2.5   2.5 353.5 12 11
 20110217 1200  -2.5   5.1   5.7 333.8 12 11
 20110218 1200  -5.6   1.1   5.8 281.4 12 11
 20110219 1200  -3.2   1.6   3.6 296.9 12 11
 20110220 1200  -3.0   3.2   4.4 317.0 12 11
 20110221 1200  -3.8   0.1   3.8 271.5 12 11
 20110222 1200  -1.9   1.1   2.2 299.3 12 11
 20110223 1200  -3.9   3.9   5.5 315.2 12 11
 20110224 1200  -2.8   4.4   5.2 327.1 12 11
