 Location:  5N 140W  28 May 1988 to 13 Jun 2013 ( 9148 times, 42 blocks) Gen. Date Dec  1 2013
 Units: 20C Isotherm Depth (m), -9.99 = missing
 Time: 1200 28 May 1988 to 1200 29 Aug 1988 (index     1 to    94,   94 times)
 Depth (M):         0 QUALITY
 YYYYMMDD HHMM    ISO Q
 19940125 1200 152.80 2
 19940126 1200 161.35 2
 19940127 1200 166.20 2
 19940128 1200 161.52 2
 19940129 1200 160.45 2
 19940130 1200 169.85 2
 19940131 1200 177.62 2
 19940201 1200 168.74 2
 19940202 1200 173.22 2
 19940203 1200 167.98 2
 19940204 1200 161.56 2
 19940205 1200 152.14 2
 19940206 1200 137.06 2
 19940207 1200 130.86 2
 19940208 1200 134.72 2
 19940209 1200 127.59 2
 19940210 1200 110.86 2
 19940211 1200 110.92 2
 19940212 1200 109.27 2
 19940213 1200 101.11 2
 19940214 1200  99.41 2
 19940215 1200 101.86 2
 19940216 1200 104.29 2
 19940217 1200 104.29 2
 19940218 1200 107.01 2
 19940219 1200 114.66 2
 19940220 1200 112.45 2
 19940221 1200 116.17 2
 19940222 1200 120.26 2
 19940223 1200 126.29 2
 19940224 1200 126.63 2
 19940225 1200 128.42 2
 19940226 1200 127.08 2
 19940227 1200 145.19 2
 19940228 1200 147.10 2
 19940301 1200 148.05 2
 19940302 1200 156.78 2
 19940303 1200 158.81 2
 19940304 1200 156.12 2
 19940305 1200 155.59 2
 19940306 1200 157.99 2
 19940307 1200 155.89 2
 19940308 1200 157.57 2
 19940309 1200 157.17 2
 19940310 1200 151.30 2
 19940311 1200 141.29 2
 19940312 1200 133.62 2
 19940313 1200 129.35 2
 19940314 1200 123.70 2
 19940315 1200 119.86 2
 19940316 1200 121.17 2
 19940317 1200 118.57 2
 19940318 1200 111.40 2
 19940319 1200 111.49 2
 19940320 1200 112.18 2
 19940321 1200 109.24 2
 19940322 1200 112.37 2
 19940323 1200 112.10 2
 19940324 1200 109.25 2
 19940325 1200 109.05 2
 19940326 1200 109.45 2
 19940327 1200 108.58 2
 19940328 1200 106.45 2
 19940329 1200 100.04 2
 19940330 1200 107.02 2
 19940331 1200 111.16 2
 19940401 1200 110.27 2
 19940402 1200 102.52 2
 19940403 1200 103.42 2
 19940404 1200 112.57 2
 19940405 1200 119.59 2
 19940406 1200 113.84 2
 19940407 1200 108.10 2
 19940408 1200 108.30 2
 19940409 1200 107.26 2
 19940410 1200 110.65 2
 19940411 1200 111.91 2
 19940412 1200 110.05 2
 19940413 1200 107.21 2
 19940414 1200 110.14 2
 19940415 1200 112.96 2
 19940416 1200 109.48 2
 19940417 1200 105.37 2
 19940418 1200 101.45 2
 19940419 1200 106.62 2
 19940420 1200 110.93 2
 19940421 1200 105.09 2
 19940422 1200 102.70 2
 19940423 1200 103.77 2
 19940424 1200 106.97 2
 19940425 1200 104.44 2
 19940426 1200 107.48 2
 19940427 1200 107.64 2
 19940428 1200 107.37 2
 19940429 1200 103.62 2
 19940430 1200 106.17 2
 19940501 1200 104.99 2
 19940502 1200 109.44 2
 19940503 1200 107.56 2
 19940504 1200 105.33 2
 19940505 1200 107.62 2
 19940506 1200 108.43 2
 19940507 1200 104.24 2
 19940508 1200 101.15 2
 19940509 1200 110.13 2
 19940510 1200 108.70 2
 19940511 1200 105.87 2
 19940512 1200 110.48 2
 19940513 1200 102.83 2
 19940514 1200 110.75 2
 19940515 1200 107.08 2
 19940516 1200 110.31 2
 19940517 1200 106.39 2
 19940518 1200 106.58 2
 19940519 1200 104.33 2
 19940520 1200 108.78 2
 19940521 1200 110.17 2
 19940522 1200 111.90 2
 19940523 1200 112.40 2
 19940524 1200 105.88 2
 19940525 1200 112.34 2
 19940526 1200 109.18 2
 19940527 1200 110.41 2
 19940528 1200 110.36 2
 19940529 1200 104.95 2
 19940530 1200 112.16 2
 19940531 1200 109.49 2
 19940601 1200 109.46 2
 19940602 1200 110.62 2
 19940603 1200 107.33 2
 19940604 1200 105.42 2
 19940605 1200 108.26 2
 19940606 1200 116.41 2
 19940607 1200 108.13 2
 19940608 1200 110.84 2
 19940609 1200 113.06 2
 19940610 1200 114.00 2
 19940611 1200 117.27 2
 19940612 1200 115.93 2
 19940613 1200 120.32 2
 19940614 1200 112.95 2
 19940615 1200 113.58 2
 19940616 1200 117.82 2
 19940617 1200 122.66 2
 19940618 1200 113.64 2
 19940619 1200 115.79 2
 19940620 1200 119.55 2
 19940621 1200 116.35 2
 19940622 1200 114.13 2
 19940623 1200 114.93 2
 19940624 1200 112.84 2
 19940625 1200 113.15 2
 19940626 1200 117.89 2
 19940627 1200 114.33 2
 19940628 1200 117.03 2
 19940629 1200 120.50 2
 19940630 1200 118.72 2
 19940701 1200 117.03 2
 19940702 1200 126.34 2
 19940703 1200 130.96 2
 19940704 1200 124.50 2
 19940705 1200 122.52 2
 19940706 1200 130.12 2
 19940707 1200 132.99 2
 19940708 1200 133.64 2
 19940709 1200 134.81 2
 19940710 1200 135.96 2
 19940711 1200 141.33 2
 19940712 1200 139.39 2
 19940713 1200 143.25 2
 19940714 1200 151.94 2
 19940715 1200 144.65 2
 19940716 1200 141.27 2
 19940717 1200 149.89 2
 19940718 1200 140.50 2
 19940719 1200 141.63 2
 19940720 1200 151.25 2
 19940721 1200 152.38 2
 19940722 1200 135.96 2
 19940723 1200 147.99 2
 19940724 1200 152.90 2
 19940725 1200 140.17 2
 19940726 1200 136.14 2
 19940727 1200 137.08 2
 19940728 1200 131.23 2
 19940729 1200 135.15 2
 19940730 1200 122.92 2
 19940731 1200 131.03 2
 19940801 1200 115.75 2
 19940802 1200 123.09 2
 19940803 1200 119.86 2
 19940804 1200 112.08 2
 19940805 1200 110.74 2
 19940806 1200 110.07 2
 19940807 1200 120.84 2
 19940808 1200 103.50 2
 19940809 1200 109.54 2
 19940810 1200 118.53 2
 19940811 1200 110.83 2
 19940812 1200 112.55 2
 19940813 1200 117.62 2
 19940814 1200 129.58 2
 19940815 1200 118.82 2
 19940816 1200 129.41 2
 19940817 1200 130.40 2
 19940818 1200 134.34 2
 19940819 1200 135.92 2
 19940820 1200 134.54 2
