 Location:  2N 110W   7 Apr 2001 to 27 Dec 2007 ( 2456 times,  3 blocks) Gen. Date Mar  3 2014
 Units: Sea Level Pressure (hPa),  -9.90 = missing
 Time: 1200  7 Apr 2001 to 1200 23 Sep 2005 (index     1 to  1631, 1631 times)
 Depth (M):        -3 QUALITY and SOURCE
 YYYYMMDD HHMM    SLP Q S
 20020227 1200 1009.7 2 5
 20020228 1200 1008.9 2 5
 20020301 1200 1008.6 2 5
 20020302 1200 1010.2 2 5
 20020303 1200 1011.1 2 5
 20020304 1200 1011.2 2 5
 20020305 1200 1011.6 2 5
 20020306 1200 1011.1 2 5
 20020307 1200 1009.7 2 5
 20020308 1200 1009.6 2 5
 20020309 1200 1010.1 2 5
 20020310 1200 1010.5 2 5
 20020311 1200 1011.3 2 5
 20020312 1200 1011.4 2 5
 20020313 1200 1011.3 2 5
 20020314 1200 1010.8 2 5
 20020315 1200 1009.7 2 5
 20020316 1200 1009.2 2 5
 20020317 1200 1010.7 2 5
 20020318 1200 1010.7 2 5
 20020319 1200 1010.1 2 5
 20020320 1200 1009.3 2 5
 20020321 1200 1009.6 2 5
 20020322 1200 1009.9 2 5
 20020323 1200 1009.6 2 5
 20020324 1200 1009.6 2 5
 20020325 1200 1008.4 2 5
 20020326 1200 1008.3 2 5
 20020327 1200 1009.2 2 5
 20020328 1200 1009.8 2 5
 20020329 1200 1009.2 2 5
 20020330 1200 1008.3 2 5
 20020331 1200 1008.1 2 5
 20020401 1200 1008.6 2 5
 20020402 1200 1008.4 2 5
 20020403 1200 1008.5 2 5
 20020404 1200 1009.1 2 5
 20020405 1200 1010.6 2 5
 20020406 1200 1010.9 2 5
 20020407 1200 1010.9 2 5
 20020408 1200 1010.7 2 5
 20020409 1200 1011.8 2 5
 20020410 1200 1011.6 2 5
 20020411 1200 1011.6 2 5
 20020412 1200 1011.4 2 5
 20020413 1200 1010.8 2 5
 20020414 1200 1009.6 2 5
 20020415 1200 1009.0 2 5
 20020416 1200 1009.3 2 5
 20020417 1200 1009.5 2 5
 20020418 1200 1009.8 2 5
 20020419 1200 1009.3 2 5
 20020420 1200 1008.3 2 5
 20020421 1200 1007.4 2 5
 20020422 1200 1008.7 2 5
 20020423 1200 1010.6 2 5
 20020424 1200 1011.3 2 5
 20020425 1200 1011.4 2 5
 20020426 1200 1011.0 2 5
 20020427 1200 1010.2 2 5
 20020428 1200 1009.9 2 5
 20020429 1200 1009.8 2 5
 20020430 1200 1009.8 2 5
 20020501 1200 1009.3 2 5
 20020502 1200 1009.5 2 5
 20020503 1200 1008.7 2 5
 20020504 1200 1008.4 2 5
 20020505 1200 1009.1 2 5
 20020506 1200 1009.8 2 5
 20020507 1200 1009.0 2 5
 20020508 1200 1008.5 2 5
 20020509 1200 1008.6 2 5
 20020510 1200 1008.4 2 5
 20020511 1200 1008.1 2 5
 20020512 1200 1008.8 2 5
 20020513 1200 1008.4 2 5
 20020514 1200 1008.2 2 5
 20020515 1200 1009.3 2 5
 20020516 1200 1010.6 2 5
