 Location:  5N 137E  30 Sep 2001 to  1 Mar 2014 ( 4536 times,  4 blocks) Gen. Date Mar  3 2014
 Units: Sea Level Pressure (hPa),  -9.90 = missing
 Time: 1200 30 Sep 2001 to 1200 13 May 2004 (index     1 to   957,  957 times)
 Depth (M):        -2 QUALITY and SOURCE
 YYYYMMDD HHMM    SLP Q S
 20030430 1200 1008.2 1 1
 20030501 1200 1007.6 1 1
 20030502 1200 1007.9 1 1
 20030503 1200 1008.4 1 1
 20030504 1200 1008.2 1 1
 20030505 1200 1007.8 1 1
 20030506 1200 1008.2 1 1
 20030507 1200 1008.8 1 1
 20030508 1200 1007.2 1 1
 20030509 1200 1007.2 1 1
 20030510 1200 1007.5 1 1
 20030511 1200 1007.2 1 1
 20030512 1200 1006.8 1 1
 20030513 1200 1006.9 1 1
 20030514 1200 1007.0 1 1
 20030515 1200 1007.8 1 1
 20030516 1200 1007.6 1 1
 20030517 1200 1007.6 1 1
 20030518 1200 1008.3 1 1
 20030519 1200 1009.7 1 1
 20030520 1200 1010.4 1 1
 20030521 1200 1009.7 1 1
 20030522 1200 1008.6 1 1
 20030523 1200 1007.8 1 1
 20030524 1200 1008.8 1 1
 20030525 1200 1009.3 1 1
 20030526 1200 1008.7 1 1
 20030527 1200 1007.3 1 1
 20030528 1200 1007.6 1 1
 20030529 1200 1009.1 1 1
 20030530 1200 1009.8 1 1
 20030531 1200 1010.0 1 1
 20030601 1200 1010.3 1 1
 20030602 1200 1010.7 1 1
 20030603 1200 1010.8 1 1
 20030604 1200 1010.4 1 1
 20030605 1200 1009.0 1 1
 20030606 1200 1008.4 1 1
 20030607 1200 1008.9 1 1
 20030608 1200 1008.9 1 1
 20030609 1200 1008.6 1 1
 20030610 1200 1007.8 1 1
 20030611 1200 1007.7 2 1
 20030612 1200 1008.9 2 1
 20030613 1200 1010.2 2 1
 20030614 1200 1009.4 2 1
 20030615 1200 1009.1 2 1
 20030616 1200 1010.0 2 1
 20030617 1200 1010.4 2 1
 20030618 1200 1009.8 2 1
 20030619 1200 1008.9 2 1
 20030620 1200 1008.8 2 1
 20030621 1200 1009.1 2 1
 20030622 1200 1009.6 2 1
 20030623 1200 1009.7 2 1
 20030624 1200 1008.8 2 1
 20030625 1200 1008.8 2 1
 20030626 1200 1009.1 2 1
 20030627 1200 1008.8 2 1
 20030628 1200 1008.8 2 1
 20030629 1200 1009.0 2 1
 20030630 1200 1009.2 2 1
 20030701 1200 1010.1 2 1
 20030702 1200 1010.2 2 1
 20030703 1200 1009.3 2 1
 20030704 1200 1008.6 2 1
 20030705 1200 1009.1 2 1
 20030706 1200 1009.2 2 1
 20030707 1200 1009.2 2 1
 20030708 1200 1009.3 2 1
 20030709 1200 1009.0 2 1
 20030710 1200 1008.0 2 1
 20030711 1200 1007.8 2 1
 20030712 1200 1007.1 2 1
 20030713 1200 1007.4 2 1
 20030714 1200 1007.2 2 1
 20030715 1200 1007.8 2 1
 20030716 1200 1008.4 2 1
